transaction_id,agent_id,customer_id,beneficiary_id,action_type,amount,currency,timestamp,device_id,ip_address,status,is_anomaly,anomaly_type
txn_0090455,agent_011,customer_00856,vendor_0244,PAYMENT,6610.96,INR,2026-08-30 15:09:47.200609,device_145,192.168.98.181,SUCCESS,0,NONE
txn_0074403,agent_019,customer_04393,vendor_0397,PAYOUT,17108.42,INR,2026-08-06 15:32:15.200609,device_035,192.168.30.211,FAILED,0,NONE
txn_0035615,agent_012,customer_00712,vendor_0266,PAYMENT,14121.17,INR,2026-08-10 09:37:27.200609,device_040,192.168.104.161,SUCCESS,0,NONE
txn_0056173,agent_040,customer_02000,vendor_0020,PAYMENT_LINK,3158.55,INR,2026-08-09 17:48:42.200609,device_136,192.168.255.89,SUCCESS,0,NONE
txn_0068457,agent_027,customer_02389,vendor_0341,PAYMENT_LINK,3704.83,INR,2026-08-05 16:24:17.200609,device_060,192.168.3.109,SUCCESS,0,NONE
txn_0069632,agent_013,customer_00291,vendor_0183,PAYMENT,13210.29,INR,2026-08-29 17:40:58.200609,device_178,192.168.68.97,SUCCESS,0,NONE
txn_0028192,agent_043,customer_01959,vendor_0257,PAYMENT,2102.93,INR,2026-08-07 19:22:13.200609,device_111,192.168.78.208,FAILED,0,NONE
txn_0049319,agent_046,customer_00194,vendor_0238,PAYOUT,16850.8,INR,2026-08-19 14:46:39.200609,device_104,192.168.226.174,FAILED,0,NONE
txn_0085031,agent_040,customer_01063,vendor_0277,PAYMENT_LINK,1780.36,INR,2026-08-15 16:07:51.200609,device_069,192.168.27.85,SUCCESS,0,NONE
txn_0093626,agent_016,customer_02697,vendor_0322,REFUND,3493.26,INR,2026-08-20 10:38:27.200609,device_060,192.168.62.197,SUCCESS,0,NONE
txn_0011806,agent_045,customer_02757,vendor_0129,PAYMENT,13206.21,INR,2026-08-29 09:14:11.200609,device_138,192.168.173.23,SUCCESS,0,NONE
txn_0025318,agent_035,customer_02133,vendor_0328,PAYMENT_LINK,3811.23,INR,2026-08-16 10:10:02.200609,device_080,192.168.145.47,SUCCESS,0,NONE
txn_0023593,agent_029,customer_02868,vendor_0418,PAYMENT,4658.91,INR,2026-08-02 17:29:17.200609,device_145,192.168.73.57,SUCCESS,0,NONE
txn_0072438,agent_015,customer_02331,vendor_0308,REFUND,4917.37,INR,2026-08-09 17:32:39.200609,device_168,192.168.111.71,SUCCESS,0,NONE
txn_0079037,agent_049,customer_01213,vendor_0342,PAYOUT,6508.7,INR,2026-08-18 12:16:52.200609,device_026,192.168.63.21,SUCCESS,0,NONE
txn_0061970,agent_036,customer_02995,vendor_0431,PAYMENT,6412.4,INR,2026-08-14 16:36:56.200609,device_133,192.168.79.26,FAILED,0,NONE
txn_0035532,agent_043,customer_02409,vendor_0134,PAYMENT,2188.04,INR,2026-08-02 13:34:39.200609,device_105,192.168.183.124,SUCCESS,0,NONE
txn_0089808,agent_037,customer_04225,vendor_0261,PAYMENT,23378.91,INR,2026-08-07 11:51:25.200609,device_128,192.168.111.70,FAILED,0,NONE
txn_0063021,agent_026,customer_00711,vendor_0452,REFUND,13806.01,INR,2026-08-23 17:20:09.200609,device_023,192.168.30.194,SUCCESS,0,NONE
txn_0003496,agent_042,customer_01547,vendor_0188,PAYOUT,22068.94,INR,2026-08-12 16:59:09.200609,device_043,192.168.67.237,SUCCESS,0,NONE
txn_0038878,agent_003,customer_03948,vendor_0285,PAYMENT,2561.28,INR,2026-08-27 08:44:20.200609,device_107,192.168.195.228,SUCCESS,0,NONE
txn_0038231,agent_007,customer_01077,vendor_0169,PAYOUT,6360.72,INR,2026-08-12 11:54:03.200609,device_146,192.168.114.232,SUCCESS,0,NONE
txn_0090831,agent_029,customer_04475,vendor_0018,PAYMENT,6425.68,INR,2026-08-29 19:05:55.200609,device_032,192.168.55.157,FAILED,0,NONE
txn_0068684,agent_034,customer_01444,vendor_0357,REFUND,2552.01,INR,2026-08-11 13:17:41.200609,device_026,192.168.0.212,SUCCESS,0,NONE
txn_0086681,agent_002,customer_03009,vendor_0035,PAYOUT,8853.62,INR,2026-08-17 14:36:14.200609,device_034,192.168.179.68,SUCCESS,0,NONE
txn_0013588,agent_045,customer_03067,vendor_0343,PAYMENT,8458.45,INR,2026-08-29 10:09:11.200609,device_187,192.168.187.163,SUCCESS,0,NONE
txn_0036748,agent_043,customer_00524,vendor_0075,PAYMENT,2397.56,INR,2026-08-07 18:08:05.200609,device_019,192.168.21.68,FAILED,0,NONE
txn_0043356,agent_033,customer_00434,vendor_0121,PAYMENT,4938.15,INR,2026-08-11 14:04:27.200609,device_168,192.168.126.55,FAILED,0,NONE
txn_0043793,agent_049,customer_04198,vendor_0078,PAYOUT,8525.85,INR,2026-08-27 16:56:37.200609,device_029,192.168.52.149,SUCCESS,0,NONE
txn_0040530,agent_043,customer_00599,vendor_0391,PAYMENT_LINK,3677.18,INR,2026-08-22 08:39:18.200609,device_085,192.168.232.106,SUCCESS,0,NONE
txn_0059808,agent_047,customer_00196,vendor_0125,PAYMENT,12961.58,INR,2026-08-26 17:58:38.200609,device_123,192.168.122.250,SUCCESS,0,NONE
txn_0009295,agent_019,customer_03318,vendor_0497,PAYOUT,8027.53,INR,2026-08-25 09:27:26.200609,device_090,192.168.133.94,FAILED,0,NONE
txn_0058331,agent_040,customer_02063,vendor_0354,PAYMENT,2244.15,INR,2026-08-21 19:31:22.200609,device_091,192.168.206.209,FAILED,0,NONE
txn_0088550,agent_031,customer_03940,vendor_0083,PAYMENT,2450.81,INR,2026-08-17 14:48:55.200609,device_099,192.168.115.82,SUCCESS,0,NONE
txn_0041466,agent_009,customer_04616,vendor_0336,PAYOUT,8353.32,INR,2026-08-28 12:43:27.200609,device_076,192.168.189.27,FAILED,0,NONE
txn_0049368,agent_002,customer_02922,vendor_0430,PAYOUT,10379.24,INR,2026-08-09 11:23:55.200609,device_118,192.168.105.116,SUCCESS,0,NONE
txn_0069030,agent_006,customer_03970,vendor_0250,REFUND,1567.6,INR,2026-08-12 12:37:54.200609,device_146,192.168.90.114,SUCCESS,0,NONE
txn_0032280,agent_008,customer_04742,vendor_0152,PAYOUT,16259.39,INR,2026-08-10 16:28:22.200609,device_101,192.168.205.93,SUCCESS,0,NONE
txn_0048682,agent_035,customer_04497,vendor_0121,PAYMENT,2845.14,INR,2026-08-26 21:04:54.200609,device_099,192.168.139.228,SUCCESS,0,NONE
txn_0049197,agent_020,customer_04116,vendor_0217,PAYOUT,8002.13,INR,2026-08-20 16:24:36.200609,device_155,192.168.99.157,FAILED,0,NONE
txn_0009503,agent_027,customer_02652,vendor_0368,PAYMENT,1261.71,INR,2026-08-15 17:01:03.200609,device_135,192.168.7.1,SUCCESS,0,NONE
txn_0068263,agent_030,customer_00835,vendor_0162,PAYMENT,1996.68,INR,2026-08-19 18:55:52.200609,device_036,192.168.225.168,FAILED,0,NONE
txn_0015237,agent_030,customer_00015,vendor_0205,PAYOUT,9626.3,INR,2026-08-24 13:33:50.200609,device_179,192.168.158.170,SUCCESS,0,NONE
txn_0071002,agent_026,customer_04060,vendor_0326,PAYOUT,11964.28,INR,2026-08-08 13:21:59.200609,device_013,192.168.151.30,FAILED,0,NONE
txn_0053094,agent_013,customer_02579,vendor_0320,PAYOUT,10069.37,INR,2026-08-31 11:25:06.200609,device_175,192.168.70.10,SUCCESS,0,NONE
txn_0097541,agent_044,customer_02716,vendor_0026,PAYOUT,498637.04,INR,2026-08-05 09:33:04.200609,device_014,192.168.39.149,FAILED,1,LARGE_AMOUNT
txn_0050860,agent_018,customer_03795,vendor_0162,REFUND,6092.61,INR,2026-08-11 14:03:01.200609,device_025,192.168.124.229,SUCCESS,0,NONE
txn_0036986,agent_032,customer_04671,vendor_0189,PAYMENT,3391.55,INR,2026-08-23 08:46:41.200609,device_089,192.168.50.4,SUCCESS,0,NONE
txn_0023357,agent_002,customer_01272,vendor_0170,PAYOUT,6911.75,INR,2026-08-04 10:02:37.200609,device_189,192.168.72.109,SUCCESS,0,NONE
txn_0056115,agent_043,customer_00483,vendor_0023,PAYMENT,1777.94,INR,2026-08-04 16:50:58.200609,device_038,192.168.89.222,SUCCESS,0,NONE
txn_0018931,agent_026,customer_04593,vendor_0189,REFUND,14905.1,INR,2026-08-18 09:13:32.200609,device_127,192.168.158.55,SUCCESS,0,NONE
txn_0085721,agent_004,customer_00616,vendor_0006,REFUND,3433.43,INR,2026-08-04 17:38:15.200609,device_073,192.168.188.193,SUCCESS,0,NONE
txn_0069141,agent_022,customer_00103,vendor_0068,REFUND,29690.64,INR,2026-08-29 16:19:23.200609,device_112,192.168.85.239,SUCCESS,0,NONE
txn_0034836,agent_042,customer_01563,vendor_0485,REFUND,20814.89,INR,2026-08-26 16:07:35.200609,device_125,192.168.223.251,FAILED,0,NONE
txn_0063648,agent_029,customer_03898,vendor_0274,REFUND,2789.47,INR,2026-08-18 10:04:57.200609,device_181,192.168.191.172,SUCCESS,0,NONE
txn_0097782,agent_005,customer_01379,vendor_0062,PAYMENT,445289.67,INR,2026-08-04 12:30:51.200609,device_121,192.168.25.233,FAILED,1,LARGE_AMOUNT
txn_0084912,agent_041,customer_03725,vendor_0178,PAYMENT,1571.5,INR,2026-08-24 14:14:22.200609,device_107,192.168.198.54,SUCCESS,0,NONE
txn_0093140,agent_003,customer_04864,vendor_0161,PAYMENT,4110.84,INR,2026-08-11 17:06:54.200609,device_086,192.168.78.129,SUCCESS,0,NONE
txn_0079304,agent_009,customer_00073,vendor_0390,PAYOUT,21881.66,INR,2026-08-18 15:40:12.200609,device_138,192.168.12.167,SUCCESS,0,NONE
txn_0091407,agent_019,customer_00586,vendor_0140,PAYOUT,9887.21,INR,2026-08-11 11:37:27.200609,device_112,192.168.23.230,SUCCESS,0,NONE
txn_0036725,agent_041,customer_00766,vendor_0349,PAYMENT,2371.86,INR,2026-08-04 14:12:54.200609,device_127,192.168.140.16,SUCCESS,0,NONE
txn_0011497,agent_009,customer_03385,vendor_0120,PAYOUT,19773.15,INR,2026-08-15 14:42:13.200609,device_197,192.168.245.90,SUCCESS,0,NONE
txn_0085477,agent_040,customer_00971,vendor_0162,PAYMENT,4708.8,INR,2026-08-29 20:03:26.200609,device_111,192.168.58.147,SUCCESS,0,NONE
txn_0028533,agent_008,customer_02714,vendor_0063,PAYOUT,27676.08,INR,2026-08-05 15:46:50.200609,device_185,192.168.205.149,SUCCESS,0,NONE
txn_0004224,agent_044,customer_03549,vendor_0163,PAYOUT,15037.35,INR,2026-08-16 11:08:15.200609,device_083,192.168.19.40,SUCCESS,0,NONE
txn_0031066,agent_035,customer_00245,vendor_0190,PAYMENT,2143.48,INR,2026-08-22 20:51:35.200609,device_149,192.168.46.189,FAILED,0,NONE
txn_0043037,agent_033,customer_03872,vendor_0307,PAYMENT,3686.9,INR,2026-08-23 09:01:46.200609,device_003,192.168.14.210,FAILED,0,NONE
txn_0049725,agent_047,customer_02855,vendor_0302,PAYMENT,13453.65,INR,2026-08-24 10:40:24.200609,device_079,192.168.147.146,FAILED,0,NONE
txn_0011951,agent_028,customer_04877,vendor_0079,PAYMENT,12393.49,INR,2026-08-19 15:48:15.200609,device_143,192.168.82.70,FAILED,0,NONE
txn_0084011,agent_047,customer_03237,vendor_0380,PAYMENT,17926.82,INR,2026-08-19 17:26:36.200609,device_140,192.168.46.39,SUCCESS,0,NONE
txn_0028260,agent_048,customer_01171,vendor_0232,PAYOUT,3120.64,INR,2026-08-13 17:23:30.200609,device_049,192.168.87.112,SUCCESS,0,NONE
txn_0038384,agent_009,customer_03226,vendor_0424,PAYMENT,17414.4,INR,2026-08-06 16:19:16.200609,device_047,192.168.194.28,FAILED,0,NONE
txn_0059422,agent_018,customer_00548,vendor_0254,REFUND,2298.78,INR,2026-08-22 15:55:13.200609,device_136,192.168.38.139,SUCCESS,0,NONE
txn_0049496,agent_036,customer_03697,vendor_0061,PAYOUT,14039.25,INR,2026-08-12 10:05:05.200609,device_169,192.168.176.148,SUCCESS,0,NONE
txn_0050512,agent_027,customer_04142,vendor_0286,PAYMENT,2809.56,INR,2026-08-16 21:51:23.200609,device_161,192.168.196.177,SUCCESS,0,NONE
txn_0017986,agent_013,customer_04613,vendor_0059,PAYMENT,14481.72,INR,2026-08-02 14:58:23.200609,device_190,192.168.182.169,SUCCESS,0,NONE
txn_0022401,agent_011,customer_04962,vendor_0077,PAYMENT,6244.47,INR,2026-08-27 10:24:53.200609,device_192,192.168.22.165,SUCCESS,0,NONE
txn_0014833,agent_019,customer_04438,vendor_0274,PAYMENT,5161.02,INR,2026-08-15 15:23:40.200609,device_007,192.168.247.131,SUCCESS,0,NONE
txn_0083115,agent_017,customer_03597,vendor_0186,REFUND,2727.89,INR,2026-08-03 13:19:47.200609,device_046,192.168.87.251,FAILED,0,NONE
txn_0029979,agent_011,customer_02156,vendor_0169,PAYOUT,5148.6,INR,2026-08-31 13:08:28.200609,device_185,192.168.57.70,SUCCESS,0,NONE
txn_0037566,agent_013,customer_00026,vendor_0342,PAYMENT,11801.59,INR,2026-08-28 13:52:14.200609,device_181,192.168.230.250,SUCCESS,0,NONE
txn_0092986,agent_023,customer_00661,vendor_0442,PAYOUT,100.0,INR,2026-08-12 18:34:20.200609,device_055,192.168.42.220,SUCCESS,0,NONE
txn_0064185,agent_035,customer_02042,vendor_0358,PAYMENT_LINK,4488.12,INR,2026-08-29 17:43:16.200609,device_153,192.168.19.12,FAILED,0,NONE
txn_0033765,agent_032,customer_01376,vendor_0304,PAYMENT,1180.39,INR,2026-08-10 11:10:17.200609,device_048,192.168.26.249,SUCCESS,0,NONE
txn_0076701,agent_019,customer_03331,vendor_0158,PAYMENT,15012.12,INR,2026-08-03 12:59:40.200609,device_011,192.168.68.60,FAILED,0,NONE
txn_0070344,agent_016,customer_01415,vendor_0203,REFUND,2483.65,INR,2026-08-22 09:04:57.200609,device_187,192.168.172.210,SUCCESS,0,NONE
txn_0039032,agent_001,customer_04855,vendor_0482,PAYOUT,11005.93,INR,2026-08-31 15:59:11.200609,device_142,192.168.54.44,FAILED,0,NONE
txn_0012768,agent_041,customer_01101,vendor_0341,PAYMENT,917.29,INR,2026-08-09 09:08:33.200609,device_012,192.168.228.171,SUCCESS,0,NONE
txn_0093658,agent_041,customer_02400,vendor_0225,PAYMENT,2323.29,INR,2026-08-08 09:53:02.200609,device_145,192.168.100.247,FAILED,0,NONE
txn_0095883,agent_050,customer_03668,vendor_0004,PAYOUT,30093.03,INR,2026-08-09 17:12:44.200609,device_054,10.6.97.226,FAILED,1,IP_CHANGE
txn_0029117,agent_047,customer_02894,vendor_0119,PAYMENT,8202.86,INR,2026-08-06 16:43:20.200609,device_138,192.168.215.122,SUCCESS,0,NONE
txn_0004909,agent_034,customer_02515,vendor_0380,REFUND,2703.69,INR,2026-08-29 14:46:01.200609,device_065,192.168.33.126,SUCCESS,0,NONE
txn_0029706,agent_005,customer_02412,vendor_0004,REFUND,1867.42,INR,2026-08-18 14:09:22.200609,device_105,192.168.216.226,FAILED,0,NONE
txn_0055367,agent_002,customer_04303,vendor_0144,PAYOUT,15086.24,INR,2026-08-04 09:51:18.200609,device_016,192.168.160.211,FAILED,0,NONE
txn_0069305,agent_020,customer_00300,vendor_0197,PAYOUT,9441.75,INR,2026-08-16 09:17:32.200609,device_031,192.168.15.69,SUCCESS,0,NONE
txn_0052120,agent_027,customer_03444,vendor_0374,PAYMENT,2964.46,INR,2026-08-18 15:58:34.200609,device_128,192.168.26.48,SUCCESS,0,NONE
txn_0095285,agent_019,customer_04380,vendor_0163,PAYOUT,13198.41,INR,2026-08-15 14:14:51.200609,device_072,192.168.130.40,SUCCESS,1,NEW_BENEFICIARY
txn_0052235,agent_049,customer_00978,vendor_0303,PAYOUT,2949.85,INR,2026-08-04 10:53:45.200609,device_051,192.168.109.2,SUCCESS,0,NONE
txn_0056356,agent_031,customer_01512,vendor_0131,PAYMENT_LINK,3732.93,INR,2026-08-12 16:07:07.200609,device_162,192.168.229.80,SUCCESS,0,NONE
txn_0016139,agent_002,customer_03810,vendor_0421,PAYOUT,7526.79,INR,2026-08-25 16:51:18.200609,device_118,192.168.236.236,SUCCESS,0,NONE
txn_0015810,agent_001,customer_00146,vendor_0288,PAYMENT,13732.88,INR,2026-08-22 12:34:37.200609,device_050,192.168.181.175,SUCCESS,0,NONE
txn_0067479,agent_014,customer_01517,vendor_0069,PAYOUT,4427.47,INR,2026-08-10 14:44:58.200609,device_139,192.168.174.220,FAILED,0,NONE
txn_0054341,agent_037,customer_01469,vendor_0161,PAYOUT,19954.83,INR,2026-08-11 17:17:52.200609,device_073,192.168.89.70,SUCCESS,0,NONE
txn_0060749,agent_007,customer_01078,vendor_0361,PAYOUT,5681.95,INR,2026-08-24 09:41:14.200609,device_115,192.168.129.163,SUCCESS,0,NONE
txn_0089068,agent_012,customer_01988,vendor_0094,PAYOUT,5898.07,INR,2026-08-07 14:50:04.200609,device_172,192.168.51.157,FAILED,0,NONE
txn_0067270,agent_009,customer_04792,vendor_0390,PAYOUT,9775.79,INR,2026-08-19 11:03:00.200609,device_198,192.168.106.71,SUCCESS,0,NONE
txn_0076160,agent_034,customer_00798,vendor_0261,PAYMENT,4215.42,INR,2026-08-15 18:38:00.200609,device_123,192.168.74.134,FAILED,0,NONE
txn_0058795,agent_003,customer_03577,vendor_0482,PAYMENT_LINK,4568.64,INR,2026-08-27 12:55:18.200609,device_028,192.168.47.10,SUCCESS,0,NONE
txn_0088710,agent_014,customer_02576,vendor_0230,PAYMENT,14415.88,INR,2026-08-28 15:36:20.200609,device_118,192.168.128.234,SUCCESS,0,NONE
txn_0090473,agent_038,customer_01404,vendor_0182,PAYOUT,7317.3,INR,2026-08-18 13:26:16.200609,device_196,192.168.195.113,SUCCESS,0,NONE
txn_0081783,agent_038,customer_03541,vendor_0337,PAYMENT,100.0,INR,2026-08-03 16:29:32.200609,device_117,192.168.186.99,SUCCESS,0,NONE
txn_0015828,agent_006,customer_02117,vendor_0206,REFUND,2346.52,INR,2026-08-23 18:08:44.200609,device_034,192.168.111.233,FAILED,0,NONE
txn_0049891,agent_008,customer_04487,vendor_0267,REFUND,14055.94,INR,2026-08-29 13:59:42.200609,device_047,192.168.29.110,SUCCESS,0,NONE
txn_0008708,agent_021,customer_02112,vendor_0105,REFUND,1561.93,INR,2026-08-06 19:34:56.200609,device_182,192.168.153.118,FAILED,0,NONE
txn_0031796,agent_016,customer_01664,vendor_0022,REFUND,3774.6,INR,2026-08-09 10:25:49.200609,device_200,192.168.151.26,SUCCESS,0,NONE
txn_0049594,agent_030,customer_00519,vendor_0028,PAYMENT,11549.72,INR,2026-08-13 13:06:14.200609,device_097,192.168.22.163,SUCCESS,0,NONE
txn_0096136,agent_033,customer_04587,vendor_0308,PAYMENT,3575.82,INR,2026-08-13 17:47:09.200609,device_115,192.168.47.224,SUCCESS,1,TRANSACTION_BURST
txn_0062006,agent_018,customer_03968,vendor_0433,REFUND,11818.55,INR,2026-08-08 09:12:03.200609,device_125,192.168.13.192,SUCCESS,0,NONE
txn_0018972,agent_013,customer_00282,vendor_0039,PAYMENT,17149.92,INR,2026-08-04 12:54:13.200609,device_040,192.168.128.141,FAILED,0,NONE
txn_0038331,agent_032,customer_03034,vendor_0112,PAYMENT,2901.49,INR,2026-08-14 12:44:44.200609,device_159,192.168.61.165,FAILED,0,NONE
txn_0091649,agent_049,customer_03622,vendor_0244,PAYMENT,5187.5,INR,2026-08-15 14:53:09.200609,device_007,192.168.255.253,SUCCESS,0,NONE
txn_0030355,agent_009,customer_03129,vendor_0060,PAYOUT,14814.59,INR,2026-08-28 12:35:16.200609,device_160,192.168.68.59,SUCCESS,0,NONE
txn_0057906,agent_049,customer_03590,vendor_0376,PAYOUT,3873.13,INR,2026-08-08 14:53:51.200609,device_013,192.168.49.59,SUCCESS,0,NONE
txn_0037686,agent_001,customer_02039,vendor_0484,PAYOUT,19844.92,INR,2026-08-29 13:38:39.200609,device_157,192.168.63.138,SUCCESS,0,NONE
txn_0089653,agent_028,customer_00891,vendor_0101,PAYMENT,15437.03,INR,2026-08-16 09:27:50.200609,device_144,192.168.126.71,SUCCESS,0,NONE
txn_0015715,agent_020,customer_01547,vendor_0350,PAYOUT,14856.73,INR,2026-08-28 09:50:12.200609,device_108,192.168.184.143,SUCCESS,0,NONE
txn_0072417,agent_022,customer_03587,vendor_0061,REFUND,25469.23,INR,2026-08-25 15:29:48.200609,device_073,192.168.137.153,FAILED,0,NONE
txn_0058530,agent_042,customer_02365,vendor_0311,PAYOUT,25835.55,INR,2026-08-12 17:23:53.200609,device_006,192.168.186.97,SUCCESS,0,NONE
txn_0002979,agent_028,customer_00321,vendor_0353,PAYMENT,10242.77,INR,2026-08-20 09:18:42.200609,device_102,192.168.58.227,SUCCESS,0,NONE
txn_0067564,agent_027,customer_01691,vendor_0201,PAYMENT_LINK,1506.13,INR,2026-08-19 20:20:39.200609,device_015,192.168.154.181,SUCCESS,0,NONE
txn_0000194,agent_024,customer_00727,vendor_0296,PAYMENT,3170.86,INR,2026-08-22 19:25:08.200609,device_153,192.168.43.80,FAILED,0,NONE
txn_0070541,agent_023,customer_00687,vendor_0337,PAYOUT,8645.55,INR,2026-08-25 09:41:56.200609,device_057,192.168.236.182,FAILED,0,NONE
txn_0055473,agent_025,customer_01951,vendor_0412,PAYMENT,12154.4,INR,2026-08-22 13:49:34.200609,device_090,192.168.243.26,SUCCESS,0,NONE
txn_0090920,agent_046,customer_00458,vendor_0472,PAYOUT,26051.23,INR,2026-08-08 14:45:34.200609,device_120,192.168.155.91,SUCCESS,0,NONE
txn_0011309,agent_034,customer_01957,vendor_0150,REFUND,3180.01,INR,2026-08-12 13:59:56.200609,device_032,192.168.41.109,FAILED,0,NONE
txn_0054374,agent_003,customer_04751,vendor_0346,PAYMENT_LINK,2641.97,INR,2026-08-27 12:51:19.200609,device_197,192.168.96.127,SUCCESS,0,NONE
txn_0056458,agent_043,customer_04567,vendor_0278,PAYMENT_LINK,3591.02,INR,2026-08-07 19:02:50.200609,device_155,192.168.88.99,SUCCESS,0,NONE
txn_0020848,agent_019,customer_03649,vendor_0266,PAYMENT,13234.73,INR,2026-08-30 16:31:30.200609,device_127,192.168.220.129,SUCCESS,0,NONE
txn_0099276,agent_003,customer_01824,vendor_0251,PAYMENT_LINK,2735.2,INR,2026-08-08 21:26:31.200609,device_155,192.168.69.252,SUCCESS,1,NEW_BENEFICIARY
txn_0017558,agent_049,customer_00879,vendor_0497,PAYOUT,2692.26,INR,2026-08-21 12:14:38.200609,device_055,192.168.38.184,SUCCESS,0,NONE
txn_0060178,agent_017,customer_02184,vendor_0345,PAYOUT,15646.28,INR,2026-08-15 11:01:16.200609,device_137,192.168.9.97,SUCCESS,0,NONE
txn_0034242,agent_007,customer_04819,vendor_0343,PAYOUT,1238.67,INR,2026-08-04 14:44:10.200609,device_019,192.168.135.76,SUCCESS,0,NONE
txn_0083362,agent_021,customer_02017,vendor_0081,PAYMENT,2095.66,INR,2026-08-17 12:43:14.200609,device_148,192.168.137.4,SUCCESS,0,NONE
txn_0052122,agent_031,customer_01419,vendor_0224,PAYMENT_LINK,2255.05,INR,2026-08-03 12:30:59.200609,device_123,192.168.113.230,FAILED,0,NONE
txn_0032580,agent_020,customer_00314,vendor_0244,REFUND,22931.28,INR,2026-08-18 10:16:46.200609,device_145,192.168.124.192,SUCCESS,0,NONE
txn_0034140,agent_040,customer_04318,vendor_0027,PAYMENT,3002.97,INR,2026-08-12 17:48:24.200609,device_095,192.168.180.131,SUCCESS,0,NONE
txn_0032420,agent_029,customer_02004,vendor_0075,REFUND,5263.69,INR,2026-08-31 15:07:26.200609,device_045,192.168.18.157,SUCCESS,0,NONE
txn_0072294,agent_027,customer_01692,vendor_0039,PAYMENT,968.69,INR,2026-08-30 10:51:16.200609,device_081,192.168.52.181,SUCCESS,0,NONE
txn_0052961,agent_011,customer_00689,vendor_0141,PAYMENT,7977.11,INR,2026-08-25 17:43:35.200609,device_026,192.168.60.213,FAILED,0,NONE
txn_0061664,agent_036,customer_00621,vendor_0280,PAYOUT,8184.83,INR,2026-08-31 09:29:22.200609,device_142,192.168.44.19,SUCCESS,0,NONE
txn_0055968,agent_008,customer_04285,vendor_0018,REFUND,21857.09,INR,2026-08-31 10:51:14.200609,device_023,192.168.222.229,SUCCESS,0,NONE
txn_0041890,agent_041,customer_01302,vendor_0459,PAYMENT,1614.98,INR,2026-08-12 21:13:47.200609,device_101,192.168.33.50,SUCCESS,0,NONE
txn_0047014,agent_033,customer_00430,vendor_0122,PAYMENT,430.7,INR,2026-08-06 09:58:19.200609,device_095,192.168.109.240,SUCCESS,0,NONE
txn_0003722,agent_015,customer_03703,vendor_0095,REFUND,4835.15,INR,2026-08-03 17:47:12.200609,device_176,192.168.39.226,FAILED,0,NONE
txn_0055090,agent_045,customer_02367,vendor_0466,PAYOUT,8438.82,INR,2026-08-02 15:51:31.200609,device_044,192.168.36.237,FAILED,0,NONE
txn_0099461,agent_011,customer_03749,vendor_0339,PAYOUT,512887.79,INR,2026-08-10 11:17:09.200609,device_001,192.168.201.57,SUCCESS,1,LARGE_AMOUNT
txn_0076862,agent_033,customer_01333,vendor_0172,REFUND,4383.81,INR,2026-08-07 13:24:04.200609,device_055,192.168.109.197,SUCCESS,0,NONE
txn_0045675,agent_047,customer_00572,vendor_0379,PAYMENT,11752.41,INR,2026-08-22 09:30:48.200609,device_130,192.168.84.249,SUCCESS,0,NONE
txn_0080227,agent_022,customer_03804,vendor_0470,REFUND,26326.85,INR,2026-08-14 15:48:02.200609,device_010,192.168.95.174,SUCCESS,0,NONE
txn_0053495,agent_039,customer_02183,vendor_0464,PAYMENT,16079.85,INR,2026-08-05 16:35:51.200609,device_128,192.168.171.98,FAILED,0,NONE
txn_0078416,agent_044,customer_02237,vendor_0229,PAYOUT,11640.81,INR,2026-08-24 10:35:35.200609,device_014,192.168.50.119,SUCCESS,0,NONE
txn_0037417,agent_047,customer_02144,vendor_0305,PAYMENT,9950.26,INR,2026-08-13 15:47:25.200609,device_127,192.168.161.134,SUCCESS,0,NONE
txn_0063506,agent_003,customer_03018,vendor_0148,PAYMENT_LINK,3883.25,INR,2026-08-13 18:53:48.200609,device_128,192.168.15.134,SUCCESS,0,NONE
txn_0093330,agent_037,customer_02932,vendor_0288,PAYMENT,12514.05,INR,2026-08-24 16:38:38.200609,device_011,192.168.156.200,FAILED,0,NONE
txn_0056845,agent_048,customer_04807,vendor_0281,PAYMENT,14605.9,INR,2026-08-07 15:25:57.200609,device_170,192.168.15.238,SUCCESS,0,NONE
txn_0052822,agent_003,customer_03817,vendor_0483,PAYMENT,3151.1,INR,2026-08-12 21:40:25.200609,device_068,192.168.49.51,SUCCESS,0,NONE
txn_0012645,agent_035,customer_02804,vendor_0244,PAYMENT,3271.28,INR,2026-08-26 13:17:41.200609,device_068,192.168.12.208,FAILED,0,NONE
txn_0069320,agent_027,customer_04068,vendor_0234,PAYMENT,3221.05,INR,2026-08-29 20:56:52.200609,device_056,192.168.185.240,SUCCESS,0,NONE
txn_0007065,agent_009,customer_02762,vendor_0451,PAYMENT,16282.31,INR,2026-08-26 09:53:32.200609,device_186,192.168.35.50,SUCCESS,0,NONE
txn_0025651,agent_006,customer_03778,vendor_0186,REFUND,3428.56,INR,2026-08-29 11:50:27.200609,device_044,192.168.119.84,SUCCESS,0,NONE
txn_0087672,agent_004,customer_03882,vendor_0494,REFUND,2443.15,INR,2026-08-27 09:25:25.200609,device_127,192.168.137.162,FAILED,0,NONE
txn_0045098,agent_007,customer_02052,vendor_0106,PAYOUT,18900.77,INR,2026-08-28 16:04:26.200609,device_006,192.168.135.233,SUCCESS,0,NONE
